,game_id,year,week,day,away_team,home_team,stadium,temperature,humidity,wind_speed,wind_direction,conditions,surface,over_or_under,visitor_point_spread,away_score,home_score,winner,score_diff,1QP_diff,2QP_diff,3QP_diff,4QP_diff,RFD_diff,PFD_diff,IFD_diff,RY_diff,RA_diff,PY_diff,PA_diff,PC_diff,SK_diff,INT_diff,FUM_diff,PU_diff,GPY_diff,PR_diff,PRY_diff,KR_diff,KRY_diff,IR_diff,IRY_diff,PEN_diff,TOP_diff,TD_diff,TDR_diff,TDP_diff,TDT_diff,FGM_diff,FGAT_diff,FGY_diff,RZA_diff,RZC_diff,BRY_diff,BPY_diff,SRP_diff,S1RP_diff,S2RP_diff,S3RP_diff,SPP_diff,S1PP_diff,S2PP_diff,S3PP_diff,LEA_diff,LEY_diff,LTA_diff,LTY_diff,LGA_diff,LGY_diff,MDA_diff,MDY_diff,RGA_diff,RGY_diff,RTA_diff,RTY_diff,REA_diff,REY_diff,R1A_diff,R1Y_diff,R2A_diff,R2Y_diff,R3A_diff,R3Y_diff,QBA_diff,QBY_diff,SLA_diff,SLY_diff,SMA_diff,SMY_diff,SRA_diff,SRY_diff,DLA_diff,DLY_diff,DMA_diff,DMY_diff,DRA_diff,DRY_diff,WR1A_diff,WR1Y_diff,WR3A_diff,WR3Y_diff,TEA_diff,TEY_diff,RBA_diff,RBY_diff,SGA_diff,SGY_diff,P1A_diff,P1Y_diff,P2A_diff,P2Y_diff,P3A_diff,P3Y_diff,SPC_diff,MPC_diff,LPC_diff,Q1RA_diff,Q1RY_diff,Q1PA_diff,Q1PY_diff,LCRA_diff,LCRY_diff,LCPA_diff,LCPY_diff,RZRA_diff,RZRY_diff,RZPA_diff,RZPY_diff,SKY_diff,LBS_diff,DBS_diff,SFPY_diff,DRV_diff,NPY_diff,TB_diff,I20_diff,RTD_diff,LNR_diff,LNP_diff,LBR_diff,LBP_diff,DBR_diff,DBP_diff,NHA_diff,S3A_diff,S3C_diff,L3A_diff,L3C_diff,STF_diff,DP_diff,FSP_diff,OHP_diff,PBEP_diff,DLP_diff,DSP_diff,DMP_diff,PFN_diff
1401,3499,2013,3,SUN,JAC,SEA,CenturyLink Field,77.5,60.5,0.0,\N,Rain,FieldTurf,40.5,19.0,17,45,SEA,28,7.0,17.0,4.0,0.0,4.0,6.0,1.0,107.0,10.0,109.0,-9.0,3.0,-2.0,-1.0,0.0,-3.0,-159.0,2.0,36.0,0.0,-9.0,1.0,22.0,-21.0,5.0,4.0,-1.0,5.0,0.0,0.0,0.0,-12.0,0.0,2.0,68.0,89.0,13.0,12.0,4.0,-3.0,7.0,6.0,-1.0,2.0,3.0,33.0,2.0,11.0,-1.0,-8.0,-2.0,13.0,0.0,30.0,3.0,9.0,5.0,21.0,9.0,80.0,3.0,50.0,-2.0,-21.0,3.0,19.0,-6.0,-8.0,2.0,21.0,-7.0,9.0,4.0,73.0,0.0,0.0,0.0,1.0,-21.0,-137.0,14.0,177.0,5.0,81.0,-5.0,-25.0,-8.0,3.0,-2.0,113.0,-6.0,-19.0,-3.0,16.0,-1.0,-1.0,5.0,7.0,90.0,3.0,34.0,0.0,0.0,0.0,0.0,3.0,12.0,-7.0,0.0,-13.0,0.0,1.0,26.0,0.0,-123.0,0.0,-1.0,0.0,3.5,0.0,-0.5,1.5,8.0,-3.5,-2.0,0.0,-2.0,-5.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0
1402,3500,2013,3,SUN,IND,SF,Candlestick Park,66.0,63.0,5.0,NE,Sunny,Grass,46.0,10.0,27,7,IND,-20,0.0,-3.0,-3.0,-14.0,-3.0,-1.0,-5.0,-64.0,-16.0,-18.0,0.0,-5.0,2.0,1.0,1.0,3.0,113.0,-1.0,-2.0,3.0,36.0,-1.0,-1.0,38.0,-13.0,-2.0,-2.0,0.0,0.0,-2.0,-3.0,-84.0,-3.0,-2.0,10.0,29.0,-13.0,-7.0,-4.0,-2.0,-2.0,0.0,-3.0,1.0,-3.0,-39.0,-2.0,-11.0,-5.0,-26.0,-2.0,-4.0,-5.0,-4.0,-2.0,-35.0,3.0,55.0,-10.0,-29.0,-4.0,-30.0,-2.0,-5.0,6.0,21.0,3.0,-9.0,1.0,41.0,-5.0,-46.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-43.0,-2.0,-13.0,3.0,23.0,-3.0,19.0,7.0,-43.0,4.0,17.0,-5.0,-48.0,3.0,13.0,-5.0,2.0,-2.0,4.0,62.0,-5.0,-36.0,-12.0,-66.0,-1.0,-15.0,-5.0,-12.0,-2.0,-6.0,4.0,2.5,0.0,-88.0,0.0,91.0,1.0,-1.0,0.0,-2.5,0.0,-6.5,-6.0,-5.0,2.0,2.0,-3.0,0.0,2.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,4.0,1.0,0.0
1403,3502,2013,3,SN,CHI,PIT,Heinz Field,56.0,72.0,5.0,NNW,Cloudy,Grass,40.5,-2.5,40,23,CHI,-17,-17.0,3.0,7.0,-10.0,-1.0,8.0,-1.0,-30.0,-4.0,228.0,11.0,6.0,1.0,2.0,3.0,-4.0,-223.0,2.0,4.0,-3.0,-25.0,-2.0,-51.0,34.0,-3.0,-3.0,-2.0,1.0,-2.0,1.0,1.0,28.0,-2.0,-3.0,-21.0,230.0,1.0,3.0,-1.0,-1.0,9.0,9.0,2.0,-2.0,1.0,11.0,0.0,-7.0,-1.0,0.0,-4.0,-10.0,-2.0,-37.0,2.0,29.0,0.0,0.0,1.0,-6.0,0.0,6.0,-5.0,-14.0,1.0,-6.0,3.0,56.0,4.0,31.0,-2.0,-5.0,0.0,-5.0,3.0,48.0,3.0,122.0,5.0,132.0,5.0,52.0,0.0,31.0,1.0,32.0,11.0,127.0,9.0,162.0,1.0,69.0,2.0,-15.0,-4.0,-1.0,11.0,-5.0,-35.0,-6.0,-56.0,-1.0,-5.0,0.0,-36.0,-7.0,-3.0,-3.0,-37.0,19.0,2.0,0.0,-149.0,1.0,-219.0,0.0,-2.0,0.0,-2.0,0.5,-3.0,-2.5,1.0,6.0,4.0,-3.0,0.0,0.0,-2.0,-1.0,-13.0,0.0,2.0,-3.0,0.0,2.0,1.0,0.0
1404,3503,2013,3,MN,OAK,DEN,Sports Authority Field at Mile High,64.0,28.0,16.0,NW,Clear,Grass,49.0,14.5,21,37,DEN,16,10.0,10.0,-4.0,0.0,7.0,9.0,2.0,117.0,16.0,79.0,6.0,11.0,-2.0,0.0,2.0,-5.0,-278.0,3.0,34.0,-1.0,-37.0,0.0,0.0,-37.0,11.0,1.0,0.0,1.0,0.0,3.0,3.0,134.0,3.0,2.0,21.0,-15.0,21.0,15.0,5.0,1.0,14.0,7.0,8.0,-1.0,2.0,-6.0,3.0,11.0,2.0,18.0,5.0,77.0,2.0,11.0,3.0,13.0,-1.0,-9.0,14.0,74.0,1.0,38.0,1.0,3.0,-3.0,-38.0,3.0,23.0,3.0,43.0,2.0,54.0,0.0,-7.0,-1.0,-59.0,0.0,16.0,8.0,103.0,-1.0,-15.0,4.0,24.0,-5.0,-42.0,3.0,49.0,0.0,100.0,9.0,55.0,-5.0,-64.0,4.0,11.0,-4.0,0.0,-5.0,6.0,79.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,-9.0,-21.0,-0.5,0.0,41.0,0.0,-224.0,-1.0,1.0,0.0,9.5,3.0,1.5,1.0,5.0,6.0,52.0,0.0,1.0,-4.0,0.0,-4.0,0.0,1.0,-2.0,-1.0,-2.0,-1.0,0.0,1.0
1405,3504,2013,4,THU,SF,STL,Edward Jones Dome,64.8,35.8,0.0,\N,Dome,AstroTurf,42.0,-3.0,35,11,SF,-24,3.0,-14.0,-7.0,-6.0,-8.0,4.0,-1.0,-198.0,-24.0,19.0,18.0,4.0,3.0,1.0,-1.0,4.0,107.0,5.0,19.0,3.0,74.0,-1.0,0.0,-3.0,-4.0,-4.0,-3.0,-1.0,0.0,1.0,-1.0,40.0,-2.0,-2.0,-152.0,-15.0,-14.0,-8.0,-3.0,-3.0,6.0,8.0,-1.0,-1.0,-7.0,-17.0,-9.0,-31.0,0.0,0.0,-2.0,-43.0,0.0,-25.0,-3.0,-38.0,-3.0,-44.0,-13.0,-79.0,-6.0,-49.0,-5.0,-70.0,-3.0,-10.0,12.0,61.0,6.0,5.0,-2.0,-16.0,1.0,-15.0,-2.0,0.0,3.0,2.0,10.0,18.0,7.0,1.0,4.0,24.0,-3.0,-6.0,14.0,-3.0,12.0,98.0,4.0,-28.0,5.0,-58.0,-1.0,5.0,0.0,1.0,-11.0,4.0,52.0,0.0,0.0,0.0,0.0,-5.0,-12.0,1.0,-21.0,16.0,3.5,0.0,41.0,1.0,106.0,1.0,4.0,0.0,-2.0,0.0,-10.5,1.5,-7.5,4.5,0.0,0.0,-2.0,2.0,-2.0,-5.0,0.0,1.0,-2.0,-2.0,0.0,2.0,-1.0,-1.0
1406,3505,2013,4,SUN,CHI,DET,Ford Field,65.6,43.6,0.0,\N,Dome,FieldTurf,47.5,3.0,32,40,DET,8,0.0,17.0,4.0,-13.0,6.0,0.0,-1.0,31.0,11.0,-58.0,-12.0,-4.0,-2.0,-2.0,1.0,-2.0,-51.0,-1.0,40.0,-3.0,-85.0,2.0,36.0,-5.0,4.0,1.0,1.0,-1.0,1.0,1.0,1.0,51.0,0.0,0.0,30.0,-86.0,7.0,4.0,2.0,1.0,2.0,1.0,3.0,-2.0,1.0,-15.0,4.0,2.0,0.0,0.0,4.0,82.0,0.0,0.0,3.0,41.0,-1.0,-62.0,10.0,26.0,-1.0,16.0,2.0,6.0,1.0,1.0,-10.0,-33.0,2.0,44.0,3.0,5.0,0.0,0.0,-4.0,-30.0,-3.0,-61.0,-10.0,-84.0,-4.0,-19.0,-3.0,-14.0,5.0,42.0,2.0,72.0,-7.0,-73.0,1.0,30.0,-8.0,-15.0,-2.0,-1.0,-1.0,4.0,35.0,5.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,-2.0,1.0,-17.0,-1.0,0.0,231.0,-1.0,-31.0,1.0,0.0,0.0,6.5,0.0,1.0,-2.0,3.5,0.0,-11.0,4.0,2.0,-6.0,-1.0,2.0,7.0,-1.0,-2.0,0.0,0.0,1.0,0.0,0.0
1407,3506,2013,4,SUN,IND,JAC,EverBank Field,66.4,51.4,0.0,\N,Chance Rain,Grass,42.5,-8.0,37,3,IND,-34,3.0,-20.0,-14.0,-3.0,-8.0,-6.0,2.0,-114.0,-11.0,-118.0,-7.0,-7.0,2.0,2.0,0.0,3.0,152.0,-4.0,-9.0,2.0,42.0,-2.0,-47.0,7.0,-13.0,-4.0,-1.0,-2.0,-1.0,-2.0,-2.0,-43.0,-4.0,-2.0,-79.0,-72.0,-10.0,-2.0,-6.0,-2.0,-7.0,-3.0,-2.0,-2.0,0.0,3.0,0.0,0.0,-1.0,2.0,-2.0,-63.0,0.0,0.0,0.0,0.0,-8.0,-46.0,-5.0,-5.0,-4.0,-73.0,-2.0,-26.0,2.0,10.0,0.0,-2.0,-3.0,-25.0,4.0,-25.0,-1.0,-18.0,-7.0,-62.0,-1.0,14.0,-6.0,-61.0,4.0,5.0,-4.0,-59.0,-2.0,-3.0,-4.0,-66.0,-2.0,-58.0,-4.0,-17.0,1.0,-43.0,0.0,-2.0,-5.0,0.0,-15.0,-6.0,-36.0,0.0,0.0,0.0,0.0,-4.0,-16.0,-3.0,-16.0,0.0,2.0,0.0,-38.0,1.0,163.0,-1.0,1.0,0.0,-0.5,-2.0,-6.5,-4.0,-4.0,3.0,3.0,-1.0,0.0,0.0,-1.0,-1.0,-7.0,1.0,-2.0,1.0,4.0,-1.0,0.0,0.0
1408,3509,2013,4,SUN,BAL,BUF,Ralph Wilson Stadium,67.0,57.0,15.0,SSW,Mostly Sunny,A Turf Titan,44.0,-3.0,20,23,BUF,3,6.0,7.0,-4.0,-6.0,10.0,-6.0,0.0,184.0,41.0,-174.0,-28.0,-15.0,-2.0,-3.0,1.0,1.0,15.0,0.0,3.0,-3.0,-73.0,3.0,11.0,40.0,13.0,0.0,1.0,-1.0,0.0,1.0,1.0,17.0,0.0,0.0,73.0,-127.0,26.0,17.0,8.0,1.0,-8.0,-4.0,-4.0,0.0,1.0,5.0,8.0,42.0,4.0,-2.0,17.0,94.0,4.0,12.0,3.0,16.0,4.0,28.0,21.0,124.0,14.0,51.0,6.0,20.0,6.0,17.0,-4.0,-4.0,-4.0,0.0,-12.0,-59.0,-2.0,0.0,-1.0,-20.0,-5.0,-83.0,-6.0,-107.0,-11.0,-65.0,-7.0,10.0,-4.0,-4.0,-26.0,-147.0,-15.0,-68.0,-9.0,-83.0,-6.0,-9.0,-10.0,0.0,-5.0,5.0,22.0,-1.0,44.0,2.0,-5.0,-6.0,-38.0,7.0,38.0,-6.0,-4.0,-6.0,0.0,0.0,48.0,0.0,-2.0,1.0,1.0,0.0,6.5,0.0,18.0,-1.5,15.5,-12.5,-7.0,2.0,1.0,-4.0,-1.0,7.0,0.0,-1.0,3.0,0.0,0.0,-1.0,0.0,0.0
1409,3510,2013,4,SUN,PIT,MIN,Wembley Stadium,54.0,86.0,11.0,E,Partly Cloudy,Grass,41.5,-3.0,27,34,MIN,7,3.0,7.0,7.0,-10.0,2.0,-14.0,-1.0,69.0,3.0,-109.0,-23.0,-20.0,-4.0,-1.0,-1.0,0.0,24.0,0.0,-3.0,1.0,52.0,1.0,0.0,39.0,-13.0,1.0,0.0,1.0,0.0,0.0,1.0,37.0,-3.0,-1.0,50.0,19.0,0.0,-3.0,2.0,1.0,-18.0,-2.0,-11.0,-5.0,1.0,-19.0,0.0,-9.0,1.0,22.0,-1.0,3.0,0.0,40.0,1.0,6.0,1.0,7.0,-6.0,6.0,6.0,30.0,3.0,14.0,1.0,7.0,-1.0,52.0,-11.0,-106.0,-11.0,-82.0,1.0,16.0,1.0,-4.0,-1.0,-21.0,9.0,172.0,-23.0,-233.0,-4.0,-60.0,-4.0,-24.0,-27.0,-144.0,-4.0,-22.0,-16.0,-92.0,-7.0,4.0,-8.0,-6.0,-5.0,0.0,-9.0,0.0,14.0,4.0,13.0,-6.0,-58.0,-2.0,5.0,-13.0,-20.0,-26.0,0.0,0.0,34.0,0.0,21.0,0.0,-1.0,0.0,1.0,1.0,3.0,-8.0,-1.0,-14.0,-8.0,1.0,0.0,-3.0,-3.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0
1410,3511,2013,4,SUN,ARI,TB,Raymond James Stadium,84.0,55.0,5.0,N,Sunny,Grass,40.5,2.5,13,10,ARI,-3,7.0,3.0,0.0,-13.0,0.0,2.0,1.0,23.0,12.0,-67.0,5.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,17.0,3.0,69.0,0.0,-13.0,-17.0,8.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-19.0,-2.0,0.0,13.0,-93.0,3.0,3.0,-1.0,1.0,0.0,-5.0,-1.0,6.0,4.0,14.0,4.0,0.0,3.0,10.0,0.0,2.0,1.0,7.0,-1.0,-24.0,1.0,12.0,9.0,-7.0,2.0,7.0,1.0,21.0,1.0,-2.0,3.0,29.0,-4.0,-70.0,11.0,76.0,-1.0,-23.0,-3.0,-48.0,-1.0,-19.0,-4.0,-96.0,7.0,11.0,3.0,8.0,-1.0,22.0,12.0,-4.0,-5.0,-39.0,3.0,-52.0,8.0,24.0,7.0,0.0,-4.0,4.0,28.0,1.0,6.0,3.0,33.0,3.0,-40.0,-2.0,6.0,-1.0,-5.0,12.0,1.0,1.0,-191.0,0.0,-21.0,2.0,-1.0,0.0,0.0,0.5,10.0,-2.5,1.0,5.0,-1.0,1.0,1.0,5.0,3.0,6.0,0.0,-2.0,-1.0,1.0,-1.0,1.0,0.0,0.0
1411,3514,2013,4,SUN,DAL,SD,Qualcomm Stadium,80.0,27.0,7.0,WNW,Sunny,Grass,46.5,-2.0,21,30,SD,9,7.0,-15.0,7.0,10.0,2.0,5.0,-1.0,20.0,11.0,169.0,5.0,8.0,-2.0,1.0,-1.0,-1.0,-44.0,0.0,-26.0,-2.0,-67.0,-1.0,-52.0,52.0,8.0,0.0,0.0,1.0,-1.0,3.0,2.0,101.0,1.0,0.0,-25.0,133.0,5.0,0.0,5.0,0.0,5.0,5.0,-2.0,2.0,1.0,10.0,-3.0,-17.0,1.0,3.0,10.0,28.0,1.0,2.0,0.0,2.0,1.0,-8.0,2.0,-3.0,7.0,19.0,2.0,4.0,0.0,0.0,3.0,66.0,-3.0,-59.0,-3.0,-50.0,5.0,104.0,-1.0,56.0,1.0,26.0,4.0,27.0,-8.0,-46.0,1.0,100.0,6.0,75.0,30.0,315.0,4.0,143.0,-2.0,-30.0,1.0,55.0,5.0,-4.0,7.0,2.0,-1.0,-2.0,52.0,1.0,-2.0,0.0,39.0,2.0,0.0,2.0,3.0,-12.0,-1.0,0.0,47.0,1.0,-50.0,-1.0,3.0,0.0,3.0,1.5,8.5,4.0,-0.5,1.5,0.0,2.0,3.0,0.0,0.0,2.0,-7.0,1.0,0.0,0.0,-2.0,0.0,2.0,0.0
1412,3515,2013,4,SUN,WAS,OAK,O.co Coliseum,77.0,52.0,13.0,W,Sunny,Grass,44.0,-3.0,24,14,WAS,-10,14.0,-10.0,-7.0,-7.0,-2.0,1.0,0.0,-18.0,-6.0,-23.0,1.0,3.0,6.0,1.0,0.0,-1.0,34.0,1.0,13.0,2.0,49.0,-1.0,-45.0,-4.0,5.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-25.0,-1.0,-1.0,6.0,-1.0,-3.0,-4.0,0.0,1.0,5.0,2.0,3.0,0.0,-3.0,-6.0,-5.0,-4.0,-2.0,1.0,9.0,23.0,-1.0,1.0,-2.0,-17.0,-2.0,-16.0,-5.0,-22.0,-2.0,-5.0,1.0,9.0,0.0,-6.0,2.0,12.0,-4.0,-44.0,4.0,-13.0,-1.0,0.0,3.0,11.0,-1.0,34.0,-2.0,-18.0,-4.0,-6.0,2.0,-14.0,7.0,38.0,-12.0,-151.0,4.0,17.0,2.0,15.0,1.0,-55.0,-1.0,10.0,-6.0,-3.0,-1.0,-1.0,1.0,-1.0,-11.0,0.0,-27.0,-2.0,-21.0,-1.0,-5.0,23.0,5.0,-1.0,87.0,1.0,27.0,1.0,1.0,0.0,-8.0,-0.5,5.5,-0.5,-2.5,4.0,-15.0,6.0,2.0,-1.0,-1.0,-8.0,-7.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0
1413,3517,2013,4,SN,NE,ATL,Georgia Dome,75.66666666666667,35.0,0.0,\N,Dome,AstroTurf,49.5,2.0,30,23,NE,-7,3.0,-3.0,-3.0,-4.0,-2.0,6.0,1.0,-77.0,-13.0,83.0,23.0,14.0,2.0,1.0,0.0,1.0,27.0,1.0,6.0,1.0,29.0,-1.0,2.0,-38.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-26.0,3.0,-1.0,-61.0,-24.0,-8.0,-5.0,-2.0,-1.0,11.0,7.0,4.0,0.0,-6.0,-10.0,-3.0,-18.0,-3.0,-45.0,-1.0,1.0,2.0,1.0,2.0,15.0,-4.0,-13.0,-7.0,-52.0,-3.0,-9.0,-3.0,-8.0,-2.0,0.0,0.0,-42.0,7.0,43.0,13.0,98.0,2.0,2.0,0.0,5.0,0.0,0.0,8.0,-40.0,-6.0,-34.0,15.0,152.0,5.0,28.0,36.0,290.0,13.0,27.0,7.0,47.0,5.0,10.0,2.0,14.0,-2.0,-4.0,-34.0,7.0,30.0,-5.0,-51.0,0.0,-52.0,-6.0,-24.0,10.0,15.0,22.0,0.0,0.0,63.0,0.0,53.0,-1.0,2.0,0.0,-3.0,-1.0,-4.5,5.5,-3.5,8.5,24.0,0.0,0.0,1.0,-1.0,-3.0,0.0,-1.0,1.0,-5.0,1.0,0.0,1.0,0.0
1414,3521,2013,5,SUN,BAL,MIA,SunLife Stadium,87.0,56.0,5.0,SE,Sunny,Natrual Grass,43.5,3.0,26,23,BAL,-3,0.0,7.0,-10.0,0.0,-6.0,-3.0,-1.0,-112.0,-28.0,21.0,7.0,2.0,4.0,-1.0,-1.0,3.0,249.0,-3.0,-39.0,-2.0,-79.0,1.0,25.0,1.0,-13.0,0.0,-2.0,1.0,1.0,-1.0,0.0,-51.0,0.0,-1.0,-42.0,45.0,-15.0,-9.0,-4.0,-2.0,0.0,3.0,-3.0,0.0,-5.0,-4.0,-6.0,-38.0,-3.0,-5.0,-5.0,-40.0,-3.0,-5.0,-7.0,-15.0,1.0,-24.0,-19.0,-91.0,-6.0,-23.0,-3.0,-17.0,2.0,-12.0,0.0,-1.0,-2.0,-46.0,8.0,26.0,2.0,43.0,-3.0,-38.0,1.0,54.0,14.0,60.0,-7.0,-11.0,5.0,1.0,-6.0,-12.0,31.0,167.0,6.0,25.0,1.0,-57.0,4.0,53.0,2.0,0.0,0.0,-3.0,-43.0,1.0,-30.0,-11.0,-30.0,0.0,-17.0,-3.0,-11.0,3.0,7.0,17.0,5.0,0.0,-31.0,-2.0,210.0,0.0,1.0,0.0,-14.0,1.0,-10.0,-2.0,-3.0,1.0,-10.0,-2.0,-2.0,5.0,1.0,-3.0,7.0,1.0,-1.0,1.0,1.0,2.0,-3.0,-1.0
1415,3522,2013,5,SUN,SEA,IND,Lucas Oil Stadium,80.5,69.5,0.0,\N,Closed Roof,AstroTurf,44.0,-3.0,28,34,IND,6,-5.0,3.0,-3.0,11.0,-5.0,2.0,2.0,-107.0,-7.0,3.0,-2.0,1.0,0.0,-1.0,1.0,1.0,16.0,-1.0,-14.0,2.0,68.0,1.0,0.0,-50.0,-3.0,2.0,1.0,0.0,0.0,-2.0,-3.0,-75.0,-1.0,0.0,-95.0,-7.0,-1.0,1.0,-2.0,0.0,2.0,3.0,-5.0,4.0,-2.0,-1.0,-1.0,-26.0,2.0,21.0,4.0,8.0,0.0,-1.0,-3.0,-61.0,-7.0,-47.0,-2.0,-72.0,-3.0,-16.0,-2.0,-19.0,-11.0,-91.0,1.0,-36.0,4.0,24.0,-1.0,-54.0,-5.0,-7.0,0.0,0.0,-1.0,79.0,-9.0,-84.0,5.0,99.0,-1.0,-13.0,3.0,4.0,-11.0,-112.0,-2.0,67.0,1.0,-96.0,-1.0,21.0,4.0,-2.0,-1.0,-9.0,-82.0,4.0,36.0,9.0,14.0,4.0,62.0,-2.0,-9.0,-3.0,-10.0,16.0,-1.0,0.0,-141.0,-1.0,2.0,0.0,-1.0,0.0,3.0,1.0,-9.5,-2.5,-1.5,3.5,0.0,0.0,1.0,-1.0,2.0,-1.0,5.0,0.0,1.0,-2.0,-2.0,-2.0,1.0,0.0
1416,3525,2013,5,SUN,NO,CHI,Soldier Field,60.0,49.0,10.0,WSW,Sunny,Grass,48.5,0.0,26,18,NO,-8,-6.0,-7.0,0.0,5.0,-1.0,5.0,-1.0,28.0,-10.0,59.0,-2.0,-5.0,1.0,0.0,1.0,0.0,-14.0,0.0,15.0,0.0,11.0,0.0,0.0,33.0,-12.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-123.0,0.0,1.0,38.0,50.0,-2.0,0.0,0.0,-2.0,0.0,5.0,-4.0,-1.0,2.0,28.0,-4.0,-9.0,-3.0,-8.0,1.0,-10.0,1.0,22.0,-3.0,-13.0,-4.0,8.0,-2.0,-3.0,-2.0,27.0,-6.0,-6.0,4.0,17.0,3.0,42.0,-4.0,-40.0,0.0,-2.0,-1.0,10.0,3.0,94.0,-2.0,-29.0,17.0,212.0,-2.0,0.0,-6.0,-79.0,-11.0,-63.0,19.0,98.0,4.0,148.0,-5.0,-81.0,0.0,-8.0,-5.0,-2.0,2.0,-4.0,-24.0,-3.0,-24.0,-3.0,-8.0,1.0,21.0,-2.0,-5.0,4.0,18.0,11.0,0.0,2.0,-137.0,1.0,21.0,-1.0,0.0,0.0,-6.5,0.0,-3.5,-8.0,0.0,2.0,2.0,-4.0,-5.0,-3.0,-1.0,-6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
1417,3526,2013,5,SUN,DET,GB,Lambeau Field,59.0,59.0,10.0,W,Sunny,DD GrassMaster,53.5,7.0,9,22,GB,13,3.0,0.0,10.0,0.0,-2.0,-1.0,0.0,116.0,14.0,47.0,-10.0,-5.0,-4.0,0.0,0.0,-3.0,-170.0,4.0,14.0,-2.0,-40.0,0.0,0.0,22.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,143.0,1.0,-1.0,48.0,153.0,7.0,9.0,-2.0,0.0,-9.0,-12.0,3.0,0.0,1.0,30.0,5.0,15.0,-1.0,-5.0,4.0,8.0,3.0,11.0,-3.0,-11.0,5.0,31.0,11.0,82.0,3.0,-6.0,0.0,3.0,3.0,9.0,-4.0,-45.0,-9.0,-20.0,1.0,-63.0,2.0,60.0,-3.0,-60.0,2.0,117.0,11.0,164.0,-8.0,-36.0,-5.0,-82.0,-9.0,-57.0,-8.0,51.0,-11.0,-90.0,-2.0,87.0,-1.0,27.0,1.0,-4.0,-2.0,2.0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,-5.0,-35.0,-4.0,0.0,53.0,0.0,-156.0,0.0,-1.0,0.0,6.0,0.0,3.0,-1.0,5.0,-4.0,24.0,-1.0,-3.0,-2.0,0.0,-1.0,0.0,2.0,3.0,-1.0,0.0,-1.0,0.0,-1.0
1418,3529,2013,5,SUN,DEN,DAL,AT&T Stadium,72.66666666666667,60.0,0.0,0,Closed Roof,AstroTurf,56.0,-7.5,51,48,DEN,-3,7.0,-15.0,3.0,2.0,-6.0,0.0,-4.0,-53.0,-15.0,56.0,-7.0,-8.0,4.0,0.0,0.0,1.0,51.0,-1.0,-9.0,1.0,30.0,0.0,0.0,26.0,-5.0,0.0,-1.0,1.0,0.0,-1.0,-1.0,-35.0,-1.0,-1.0,-55.0,235.0,-7.0,0.0,-3.0,-4.0,-7.0,-9.0,3.0,-1.0,-4.0,-18.0,0.0,-11.0,0.0,0.0,-2.0,19.0,0.0,0.0,-4.0,-6.0,-5.0,-40.0,-4.0,-1.0,-7.0,-54.0,-4.0,-1.0,-1.0,10.0,3.0,3.0,-8.0,-70.0,-5.0,-45.0,-1.0,3.0,4.0,112.0,1.0,55.0,-4.0,78.0,4.0,47.0,2.0,27.0,-8.0,-94.0,-18.0,11.0,-6.0,-132.0,5.0,121.0,-2.0,33.0,-3.0,-8.0,3.0,7.0,2.0,9.0,62.0,-8.0,-8.0,-6.0,-21.0,-8.0,-15.0,-2.0,-53.0,36.0,2.0,0.0,-67.0,0.0,42.0,0.0,0.0,0.0,-7.5,-2.0,-6.0,-6.5,-0.5,-0.5,-38.0,-5.0,-5.0,1.0,0.0,-4.0,0.0,1.0,-1.0,-1.0,2.0,0.0,2.0,0.0
