,game_id,date,year,week,home_team,away_team,home_score,away_score,winner,score_diff,1st Downs_diff,3rd Down Attempts_diff,3rd Down Conversions_diff,4th Down conversions_diff,Fumbles Lost_diff,Passing Completions_diff,Passing Yards_diff,Penalties_diff,Penalty Yards_diff,Rushing Attempts_diff,Rushing Yards_diff,Time of Possession_diff,4th Down Attempts_diff,Interceptions Thrown_diff,Passing Attempts_diff
1627,4043,09/11/2010,2010,1, Florida International, Rutgers,14,19, Rutgers,-5,5,0,1,-1,1.0,9.0,108.0,11.0,111.0,-2.0,91.0,154.0,0.0,1.0,16.0
1628,4044,09/11/2010,2010,1, New Mexico State, San Diego State,21,41, San Diego State,-20,-3,-6,-7,0,1.0,-3.0,-96.0,-1.0,-20.0,-14.0,-139.0,-386.0,-1.0,0.0,-9.0
1629,4047,09/11/2010,2010,1, Florida, South Florida,38,14, Florida,24,-3,1,0,2,-1.0,12.0,86.0,1.0,11.0,-3.0,12.0,230.0,2.0,-4.0,8.0
1630,4048,09/11/2010,2010,1, Illinois, Southern Illinois,35,3, Illinois,32,2,-3,5,0,-1.0,-6.0,55.0,-1.0,17.0,14.0,122.0,-136.0,-1.0,2.0,-15.0
1631,4053,09/11/2010,2010,1, Connecticut, Texas Southern,62,3, Connecticut,59,11,-4,1,1,0.0,-7.0,-14.0,-7.0,-47.0,10.0,289.0,-192.0,0.0,-3.0,-14.0
1632,4055,09/11/2010,2010,1, Ohio, Toledo,13,20, Toledo,-7,-2,-5,-4,-1,1.0,4.0,27.0,-1.0,-15.0,-20.0,-56.0,-526.0,0.0,1.0,8.0
1633,4058,09/11/2010,2010,1, Purdue, Western Illinois,31,21, Purdue,10,4,-2,-1,0,-1.0,-1.0,-111.0,1.0,15.0,-1.0,107.0,-546.0,-2.0,1.0,0.0
1634,4059,09/11/2010,2010,1, Kentucky, Western Kentucky,63,28, Kentucky,35,4,2,5,1,-1.0,11.0,179.0,-5.0,-44.0,11.0,19.0,226.0,1.0,-1.0,8.0
1635,4061,09/11/2010,2010,1, Akron, Gardner-Webb,37,38, Gardner-Webb,-1,5,-8,-5,0,1.0,-11.0,-125.0,3.0,20.0,7.0,123.0,-952.0,0.0,0.0,-22.0
1636,4063,09/16/2010,2010,1, North Carolina State, Cincinnati,30,19, North Carolina State,11,2,-1,2,0,1.0,7.0,23.0,-2.0,-24.0,5.0,83.0,578.0,0.0,0.0,9.0
1637,4064,09/17/2010,2010,1, Nevada, California,52,31, Nevada,21,5,-2,-1,0,1.0,-13.0,-96.0,-2.0,5.0,19.0,91.0,838.0,-1.0,-3.0,-22.0
1638,4065,09/17/2010,2010,1, Southern Mississippi, Kansas,31,16, Southern Mississippi,15,-1,-7,-2,-1,0.0,4.0,18.0,5.0,51.0,-9.0,66.0,-448.0,-2.0,1.0,0.0
1639,4069,09/18/2010,2010,1, Georgia, Arkansas,24,31, Arkansas,-7,6,3,2,1,0.0,-6.0,-127.0,-1.0,-22.0,18.0,86.0,484.0,2.0,1.0,-6.0
1640,4071,09/18/2010,2010,1, TCU, Baylor,45,10, TCU,35,7,-4,1,1,0.0,5.0,103.0,-3.0,-16.0,22.0,192.0,734.0,0.0,0.0,-7.0
1641,4072,09/18/2010,2010,1, Wyoming, Boise State,6,51, Boise State,-45,-13,-1,-4,-1,0.0,-9.0,-217.0,-3.0,-35.0,-27.0,-296.0,-906.0,-1.0,1.0,-10.0
1642,4078,09/18/2010,2010,1, Miami (Ohio), Colorado State,31,10, Miami (Ohio),21,6,-2,-2,0,-2.0,-8.0,-74.0,-4.0,-40.0,18.0,67.0,322.0,1.0,-2.0,-18.0
1643,4080,09/18/2010,2010,1, Virginia Tech, East Carolina,49,27, Virginia Tech,22,7,-6,0,-3,1.0,-22.0,-52.0,-7.0,-53.0,11.0,139.0,-326.0,-3.0,-2.0,-28.0
1644,4081,09/18/2010,2010,1, Texas A&M, Florida International,27,20, Texas A&M,7,1,-4,1,0,1.0,-3.0,77.0,-2.0,-20.0,6.0,91.0,-302.0,0.0,3.0,-2.0
1645,4086,09/18/2010,2010,1, UCLA, Houston,31,13, UCLA,18,11,-6,-3,1,1.0,-14.0,-153.0,-1.0,20.0,21.0,158.0,294.0,1.0,-1.0,-21.0
1646,4087,09/18/2010,2010,1, Western Kentucky, Indiana,21,38, Indiana,-17,-1,-2,-5,0,0.0,-19.0,-222.0,3.0,21.0,0.0,44.0,-226.0,0.0,0.0,-22.0
1647,4088,09/18/2010,2010,1, Kansas State, Iowa State,27,20, Kansas State,7,9,-6,-1,-3,-1.0,-9.0,-18.0,-4.0,-27.0,10.0,91.0,-176.0,-3.0,1.0,-16.0
1648,4089,09/18/2010,2010,1, Arizona, Iowa,34,27, Arizona,7,1,0,1,0,2.0,10.0,25.0,6.0,43.0,4.0,34.0,322.0,0.0,0.0,6.0
1649,4093,09/18/2010,2010,1, Bowling Green, Marshall,44,28, Bowling Green,16,0,4,4,1,0.0,4.0,101.0,3.0,26.0,18.0,-84.0,928.0,1.0,-3.0,-14.0
1650,4094,09/18/2010,2010,1, West Virginia, Maryland,31,17, West Virginia,14,7,5,9,-1,1.0,6.0,41.0,-1.0,-11.0,28.0,211.0,844.0,-2.0,1.0,6.0
1651,4097,09/18/2010,2010,1, LSU, Mississippi State,29,7, LSU,22,0,-3,-2,-1,1.0,0.0,-19.0,0.0,-5.0,-5.0,15.0,-178.0,-1.0,-5.0,-2.0
1652,4106,09/18/2010,2010,1, Ohio State, Ohio,43,7, Ohio State,36,3,4,3,0,-3.0,17.0,199.0,-6.0,-46.0,10.0,82.0,952.0,-1.0,0.0,19.0
1653,4107,09/18/2010,2010,1, Oregon, Portland State,69,0, Oregon,69,17,-2,8,1,-1.0,-3.0,74.0,0.0,15.0,27.0,454.0,-460.0,0.0,-1.0,-12.0
1654,4108,09/18/2010,2010,1, Missouri, San Diego State,27,24, Missouri,3,1,-2,-1,0,1.0,8.0,161.0,-8.0,-26.0,-6.0,-161.0,-236.0,-1.0,1.0,7.0
1655,4110,09/18/2010,2010,1, San Jose State, Southern Utah,16,11, San Jose State,5,3,-4,-1,0,3.0,-1.0,-62.0,-6.0,-42.0,1.0,-22.0,-240.0,-1.0,-1.0,-13.0
1656,4111,09/18/2010,2010,1, Texas Tech, Texas,14,24, Texas,-10,-5,-7,-3,-2,0.0,0.0,-69.0,-3.0,3.0,-25.0,-107.0,-928.0,-1.0,-1.0,0.0
1657,4115,09/18/2010,2010,1, Oklahoma, Air Force,27,24, Oklahoma,3,-11,-3,-4,-1,-1.0,18.0,147.0,2.0,-10.0,-29.0,-238.0,-502.0,0.0,0.0,28.0
1658,4117,09/18/2010,2010,1, New Mexico, Utah,14,56, Utah,-42,-3,6,0,-1,-3.0,-2.0,-87.0,-1.0,-11.0,2.0,-111.0,368.0,1.0,1.0,12.0
1659,4119,09/18/2010,2010,1, Stanford, Wake Forest,68,24, Stanford,44,0,-8,-1,-2,-1.0,12.0,156.0,4.0,50.0,-15.0,96.0,-66.0,-2.0,-1.0,8.0
1660,4120,09/18/2010,2010,1, SMU, Washington State,35,21, SMU,14,4,-2,1,0,1.0,1.0,-4.0,0.0,-26.0,0.0,74.0,-70.0,-1.0,0.0,1.0
1661,4121,09/23/2010,2010,1, Pittsburgh, Miami (Florida),3,31, Miami (Florida),-28,0,3,-1,0,1.0,-8.0,-144.0,1.0,-25.0,1.0,28.0,248.0,1.0,0.0,-8.0
1662,4124,09/25/2010,2010,1, Arkansas, Alabama,20,24, Alabama,-4,-7,-4,-6,0,0.0,7.0,163.0,-2.0,-2.0,-20.0,-163.0,-464.0,0.0,1.0,12.0
1663,4126,09/25/2010,2010,1, Troy, Arkansas State,35,28, Troy,7,-3,1,0,-1,0.0,3.0,82.0,0.0,-13.0,-6.0,-27.0,-108.0,-1.0,-1.0,6.0
1664,4134,09/25/2010,2010,1, Arizona, California,10,9, Arizona,1,-2,2,2,1,1.0,12.0,96.0,2.0,31.0,-10.0,-47.0,-284.0,1.0,0.0,12.0
1665,4137,09/25/2010,2010,1, Northwestern, Central Michigan,30,25, Northwestern,5,3,7,9,-1,0.0,-6.0,-67.0,2.0,16.0,24.0,73.0,504.0,-1.0,-1.0,-13.0
1666,4138,09/25/2010,2010,1, Syracuse, Colgate,42,7, Syracuse,35,-4,-12,-2,-4,1.0,-11.0,42.0,-4.0,-33.0,-23.0,19.0,-1732.0,-6.0,-2.0,-14.0
1667,4145,09/25/2010,2010,1, Missouri, Miami (Ohio),51,13, Missouri,38,7,-7,-5,1,-2.0,-8.0,-13.0,2.0,24.0,4.0,166.0,-588.0,1.0,0.0,-11.0
1668,4147,09/25/2010,2010,1, Rutgers, North Carolina,13,17, North Carolina,-4,1,5,1,2,-2.0,-5.0,-47.0,5.0,17.0,7.0,-4.0,678.0,1.0,1.0,2.0
1669,4148,09/25/2010,2010,1, BYU, Nevada,13,27, Nevada,-14,-13,-2,-4,-2,-1.0,8.0,33.0,-5.0,-60.0,-28.0,-148.0,-754.0,0.0,-1.0,19.0
1670,4157,09/25/2010,2010,1, Cincinnati, Oklahoma,29,31, Oklahoma,-2,1,-1,-3,1,3.0,-13.0,-65.0,-6.0,-41.0,-11.0,74.0,-356.0,1.0,0.0,-13.0
1671,4158,09/25/2010,2010,1, Boise State, Oregon State,37,24, Boise State,13,0,1,6,0,1.0,8.0,135.0,4.0,20.0,3.0,97.0,396.0,-1.0,0.0,2.0
1672,4160,09/25/2010,2010,1, Utah, San Jose State,56,3, Utah,53,10,0,6,1,0.0,9.0,77.0,-3.0,-35.0,8.0,178.0,126.0,1.0,0.0,11.0
1673,4161,09/25/2010,2010,1, Auburn, South Carolina,35,27, Auburn,8,15,4,3,1,0.0,-3.0,-147.0,1.0,4.0,29.0,255.0,136.0,1.0,-2.0,-8.0
1674,4163,09/25/2010,2010,1, Louisiana-Monroe, Southeastern Louisiana,21,20, Louisiana-Monroe,1,5,5,6,2,2.0,3.0,37.0,10.0,83.0,28.0,60.0,982.0,0.0,0.0,-7.0
1675,4164,09/25/2010,2010,1, Washington State, USC,16,50, USC,-34,-9,3,-2,-1,-1.0,6.0,-72.0,-3.0,-24.0,-13.0,-218.0,-72.0,-2.0,1.0,11.0
1676,4165,09/25/2010,2010,1, Louisiana Tech, Southern Mississippi,12,13, Southern Mississippi,-1,-8,-5,-4,1,0.0,0.0,29.0,-4.0,-60.0,-29.0,-145.0,-1010.0,1.0,2.0,1.0
1677,4166,09/25/2010,2010,1, Notre Dame, Stanford,14,37, Stanford,-23,-7,-3,-7,0,0.0,7.0,69.0,1.0,32.0,-21.0,-122.0,-770.0,1.0,-1.0,13.0
1678,4171,09/25/2010,2010,1, Duke, Army,21,35, Army,-14,-7,-9,-7,-1,2.0,13.0,176.0,3.0,20.0,-42.0,-137.0,-1194.0,-1.0,3.0,24.0
1679,4172,09/25/2010,2010,1, San Diego State, Utah State,41,7, San Diego State,34,3,-2,1,2,1.0,3.0,232.0,-1.0,-10.0,-2.0,27.0,154.0,0.0,0.0,-7.0
1680,4173,09/25/2010,2010,1, Virginia, Virginia Military,48,7, Virginia,41,1,-1,4,1,2.0,13.0,208.0,1.0,0.0,3.0,79.0,300.0,1.0,-1.0,13.0
1681,4174,09/25/2010,2010,1, Boston College, Virginia Tech,0,19, Virginia Tech,-19,-1,2,-1,0,1.0,0.0,-57.0,-3.0,-17.0,-12.0,-36.0,-402.0,0.0,1.0,11.0
1682,4177,09/25/2010,2010,1, South Florida, Western Kentucky,24,12, South Florida,12,6,-5,-2,-1,0.0,-13.0,-169.0,1.0,6.0,13.0,138.0,-140.0,-1.0,0.0,-27.0
1683,4178,09/25/2010,2010,1, Tulsa, Central Arkansas,41,14, Tulsa,27,10,2,3,2,-1.0,9.0,74.0,2.0,37.0,3.0,146.0,-46.0,1.0,1.0,5.0
1684,4179,09/30/2010,2010,1, Oklahoma State, Texas A&M,38,35, Oklahoma State,3,-3,-8,-6,-4,0.0,-12.0,-125.0,0.0,-10.0,-18.0,-59.0,-1024.0,-4.0,-2.0,-20.0
1685,4180,10/01/2010,2010,1, Utah State, BYU,31,16, Utah State,15,7,-1,3,0,1.0,-17.0,-78.0,6.0,60.0,34.0,177.0,410.0,-2.0,-2.0,-42.0
1686,4182,10/02/2010,2010,1, Oregon State, Arizona State,31,28, Oregon State,3,-7,-3,-2,-2,0.0,5.0,57.0,3.0,11.0,-20.0,-5.0,-24.0,-1.0,-3.0,0.0
1687,4183,10/02/2010,2010,1, Central Michigan, Ball State,17,31, Ball State,-14,-1,6,2,2,0.0,13.0,165.0,1.0,15.0,-17.0,-230.0,-124.0,2.0,3.0,30.0
1688,4188,10/02/2010,2010,1, Maryland, Duke,21,16, Maryland,5,3,-2,0,0,0.0,-19.0,-181.0,2.0,3.0,16.0,76.0,140.0,-1.0,-2.0,-30.0
1689,4189,10/02/2010,2010,1, North Carolina, East Carolina,42,17, North Carolina,25,11,2,3,0,0.0,-16.0,-102.0,-3.0,-40.0,30.0,199.0,672.0,0.0,-3.0,-26.0
1690,4190,10/02/2010,2010,1, South Florida, Florida Atlantic,31,3, South Florida,28,6,-7,-4,1,-1.0,-3.0,19.0,0.0,-31.0,0.0,64.0,-504.0,1.0,-2.0,-5.0
1691,4195,10/02/2010,2010,1, Colorado, Georgia,29,27, Colorado,2,0,3,2,1,-1.0,-3.0,-63.0,-2.0,-27.0,15.0,47.0,480.0,1.0,0.0,-7.0
1692,4196,10/02/2010,2010,1, Western Michigan, Idaho,13,33, Idaho,-20,2,-4,-7,-1,0.0,-16.0,-276.0,0.0,26.0,-3.0,-17.0,-321.0,1.0,-1.0,-15.0
1693,4200,10/02/2010,2010,1, Hawai'i, Louisiana Tech,41,21, Hawai'i,20,1,-3,-1,-1,2.0,18.0,309.0,4.0,40.0,-6.0,-12.0,1054.0,-3.0,-3.0,19.0
1694,4204,10/02/2010,2010,1, Indiana, Michigan,35,42, Michigan,-7,1,12,9,2,-1.0,34.0,203.0,-2.0,-59.0,6.0,-209.0,1414.0,4.0,1.0,47.0
1695,4205,10/02/2010,2010,1, UNLV, Nevada,26,44, Nevada,-18,-17,5,1,-1,-1.0,0.0,72.0,5.0,71.0,-17.0,-294.0,-310.0,-2.0,0.0,4.0
1696,4208,10/02/2010,2010,1, Minnesota, Northwestern,28,29, Northwestern,-1,-1,0,-5,1,-2.0,-8.0,-107.0,-4.0,-9.0,-6.0,-12.0,38.0,1.0,0.0,-6.0
1697,4214,10/02/2010,2010,1, North Texas, Louisiana-Lafayette,27,28, Louisiana-Lafayette,-1,10,3,4,0,1.0,4.0,-119.0,8.0,62.0,19.0,146.0,790.0,0.0,1.0,-1.0
1698,4218,10/02/2010,2010,1, Colorado State, TCU,0,27, TCU,-27,-18,1,-2,1,2.0,5.0,-12.0,0.0,0.0,-23.0,-301.0,-472.0,1.0,0.0,4.0
1699,4219,10/02/2010,2010,1, Iowa State, Texas Tech,52,38, Iowa State,14,2,1,2,-1,-2.0,-22.0,-187.0,-1.0,-11.0,25.0,120.0,472.0,1.0,-1.0,-34.0
1700,4220,10/02/2010,2010,1, Oklahoma, Texas,28,20, Oklahoma,8,5,4,4,0,-1.0,-3.0,-30.0,-4.0,-52.0,30.0,17.0,376.0,2.0,-1.0,-3.0
1701,4223,10/02/2010,2010,1, Memphis, Tulsa,7,48, Tulsa,-41,-4,-2,-1,-2,3.0,-9.0,-132.0,4.0,40.0,-11.0,-108.0,-342.0,-1.0,1.0,-12.0
1702,4227,10/02/2010,2010,1, UCLA, Washington State,42,28, UCLA,14,13,-2,0,0,1.0,-8.0,-183.0,2.0,13.0,25.0,364.0,578.0,0.0,0.0,-14.0
1703,4228,10/02/2010,2010,1, USC, Washington,31,32, Washington,-1,3,-7,-4,-2,0.0,-11.0,-125.0,0.0,13.0,5.0,73.0,0.0,-3.0,0.0,-21.0
1704,4229,10/02/2010,2010,1, Michigan State, Wisconsin,34,24, Michigan State,10,0,7,6,2,1.0,9.0,142.0,-1.0,10.0,14.0,10.0,768.0,2.0,2.0,4.0
1705,4231,10/05/2010,2010,1, Middle Tennessee, Troy,13,42, Troy,-29,-7,-1,-4,0,1.0,-5.0,-102.0,-4.0,-41.0,-12.0,-210.0,-498.0,0.0,1.0,1.0
1706,4234,10/08/2010,2010,1, Rutgers, Connecticut,27,24, Rutgers,3,3,1,0,0,0.0,2.0,212.0,4.0,29.0,12.0,-43.0,626.0,2.0,-1.0,-2.0
1707,4235,10/08/2010,2010,1, Louisiana-Lafayette, Oklahoma State,28,54, Oklahoma State,-26,-1,4,-1,2,1.0,7.0,-17.0,2.0,-15.0,-11.0,-107.0,336.0,4.0,-1.0,15.0
1708,4236,10/09/2010,2010,1, Kent State, Akron,28,17, Kent State,11,0,1,0,0,-2.0,1.0,53.0,3.0,60.0,-3.0,13.0,-334.0,1.0,-3.0,1.0
1709,4237,10/09/2010,2010,1, South Carolina, Alabama,35,21, South Carolina,14,3,-2,1,0,-1.0,-10.0,-114.0,-1.0,3.0,8.0,74.0,-294.0,-1.0,1.0,-15.0
1710,4239,10/09/2010,2010,1, North Texas, Arkansas State,19,24, Arkansas State,-5,6,2,0,1,0.0,-5.0,-92.0,1.0,-19.0,7.0,57.0,542.0,1.0,0.0,-9.0
1711,4242,10/09/2010,2010,1, Texas Tech, Baylor,45,38, Texas Tech,7,6,1,3,0,0.0,9.0,35.0,-3.0,-23.0,6.0,93.0,-122.0,-1.0,1.0,14.0
1712,4245,10/09/2010,2010,1, California, UCLA,35,7, California,28,15,-2,3,0,0.0,-6.0,-35.0,0.0,16.0,29.0,278.0,496.0,-1.0,-1.0,-21.0
1713,4246,10/09/2010,2010,1, Virginia Tech, Central Michigan,45,21, Virginia Tech,24,0,-12,-7,-1,1.0,-7.0,-102.0,0.0,0.0,-8.0,95.0,-694.0,-2.0,-1.0,-23.0
1714,4247,10/09/2010,2010,1, North Carolina, Clemson,21,16, North Carolina,5,1,-2,-4,4,0.0,-3.0,-50.0,-3.0,-32.0,5.0,0.0,410.0,3.0,0.0,-5.0
1715,4251,10/09/2010,2010,1, Vanderbilt, Eastern Michigan,52,6, Vanderbilt,46,6,-4,2,0,1.0,8.0,249.0,4.0,19.0,2.0,100.0,-360.0,0.0,-1.0,6.0
1716,4253,10/09/2010,2010,1, Miami (Florida), Florida State,17,45, Florida State,-28,0,7,1,1,1.0,8.0,62.0,0.0,-23.0,-5.0,-109.0,-248.0,2.0,0.0,28.0
1717,4256,10/09/2010,2010,1, Ohio State, Indiana,38,10, Ohio State,28,2,0,2,0,1.0,6.0,207.0,6.0,80.0,3.0,61.0,-50.0,-1.0,-2.0,-3.0
1718,4260,10/09/2010,2010,1, Michigan, Michigan State,17,34, Michigan State,-17,-2,-2,-2,0,0.0,-2.0,-72.0,-3.0,-30.0,-8.0,-87.0,-710.0,0.0,3.0,3.0
1719,4262,10/09/2010,2010,1, Houston, Mississippi State,24,47, Mississippi State,-23,-18,-1,-2,0,1.0,20.0,227.0,-1.0,-19.0,-41.0,-362.0,-1084.0,1.0,2.0,36.0
1720,4263,10/09/2010,2010,1, West Virginia, UNLV,49,10, West Virginia,39,4,-6,-2,1,0.0,-7.0,46.0,4.0,25.0,-7.0,123.0,-726.0,-2.0,-2.0,-12.0
1721,4265,10/09/2010,2010,1, Arizona, Oregon State,27,29, Oregon State,-2,-2,-4,-4,0,0.0,5.0,47.0,0.0,-7.0,-16.0,8.0,-766.0,1.0,0.0,4.0
1722,4269,10/09/2010,2010,1, UTEP, Rice,44,24, UTEP,20,-2,-5,0,-1,0.0,-4.0,126.0,-3.0,-28.0,-4.0,11.0,68.0,0.0,0.0,-5.0
1723,4270,10/09/2010,2010,1, BYU, San Diego State,24,21, BYU,3,12,9,9,0,1.0,-4.0,-78.0,1.0,-12.0,50.0,218.0,1802.0,0.0,0.0,-13.0
1724,4274,10/09/2010,2010,1, Northern Illinois, Temple,31,17, Northern Illinois,14,1,4,7,0,1.0,7.0,63.0,-3.0,-8.0,23.0,85.0,980.0,-2.0,-1.0,-2.0
1725,4276,10/09/2010,2010,1, Boise State, Toledo,57,14, Boise State,43,11,-4,-3,1,-3.0,-4.0,71.0,0.0,22.0,9.0,142.0,124.0,3.0,-2.0,-6.0
1726,4280,10/09/2010,2010,1, Louisiana Tech, Utah State,24,6, Louisiana Tech,18,7,0,2,1,0.0,6.0,76.0,2.0,47.0,12.0,156.0,404.0,1.0,1.0,9.0
1727,4287,10/14/2010,2010,1, Kansas, Kansas State,7,59, Kansas State,-52,-5,13,8,0,1.0,11.0,44.0,3.0,29.0,-5.0,-183.0,26.0,1.0,1.0,29.0
1728,4292,10/16/2010,2010,1, Indiana, Arkansas State,36,34, Indiana,2,2,1,0,-1,1.0,-8.0,106.0,-2.0,-12.0,13.0,52.0,374.0,-1.0,-2.0,-3.0
1729,4293,10/16/2010,2010,1, Auburn, Arkansas,65,43, Auburn,22,6,-4,-2,-2,-1.0,-25.0,-288.0,2.0,-2.0,21.0,192.0,-306.0,-2.0,-2.0,-34.0
1730,4298,10/16/2010,2010,1, TCU, BYU,31,3, TCU,28,3,2,4,1,0.0,10.0,182.0,0.0,0.0,11.0,52.0,688.0,0.0,-2.0,6.0
1731,4301,10/16/2010,2010,1, Ball State, Eastern Michigan,38,41, Eastern Michigan,-3,-11,-2,-3,-1,0.0,6.0,-80.0,-5.0,-59.0,-23.0,-167.0,-454.0,-2.0,-1.0,11.0
1732,4303,10/16/2010,2010,1, Rice, Houston,34,31, Rice,3,-1,-1,-1,2,0.0,-9.0,-76.0,1.0,0.0,12.0,-16.0,592.0,2.0,-1.0,-24.0
1733,4306,10/16/2010,2010,1, Oklahoma, Iowa State,52,0, Oklahoma,52,15,0,5,2,1.0,17.0,223.0,-1.0,8.0,23.0,266.0,354.0,1.0,0.0,11.0
1734,4309,10/16/2010,2010,1, Clemson, Maryland,31,7, Clemson,24,1,2,0,2,0.0,-17.0,-187.0,-7.0,-63.0,23.0,50.0,222.0,2.0,-3.0,-26.0
1735,4310,10/16/2010,2010,1, LSU, McNeese State,32,10, LSU,22,8,-4,-5,1,1.0,-1.0,-15.0,-1.0,-20.0,7.0,78.0,-100.0,0.0,-1.0,-10.0
1736,4313,10/16/2010,2010,1, Georgia Tech, Middle Tennessee,42,14, Georgia Tech,28,4,1,1,1,0.0,-15.0,-87.0,0.0,16.0,18.0,186.0,350.0,2.0,-4.0,-21.0
1737,4315,10/16/2010,2010,1, Florida, Mississippi State,7,10, Mississippi State,-3,-5,2,0,2,1.0,20.0,177.0,0.0,15.0,-14.0,-61.0,-148.0,4.0,1.0,30.0
1738,4316,10/16/2010,2010,1, Alabama, Mississippi,23,10, Alabama,13,1,-4,-3,-1,1.0,-1.0,109.0,-4.0,-54.0,8.0,-33.0,326.0,-2.0,-1.0,-15.0
1739,4318,10/16/2010,2010,1, Virginia, North Carolina,10,44, North Carolina,-34,0,2,-2,3,-1.0,0.0,-155.0,-1.0,-21.0,7.0,11.0,196.0,6.0,5.0,11.0
1740,4319,10/16/2010,2010,1, Colorado State, UNLV,43,10, Colorado State,33,1,-4,-2,0,-2.0,-6.0,108.0,-2.0,-37.0,-3.0,110.0,-256.0,-3.0,0.0,-10.0
1741,4321,10/16/2010,2010,1, Fresno State, New Mexico State,33,10, Fresno State,23,1,-1,2,0,0.0,-1.0,-24.0,-1.0,-5.0,1.0,111.0,98.0,0.0,0.0,-7.0
1742,4324,10/16/2010,2010,1, Wisconsin, Ohio State,31,18, Wisconsin,13,1,-5,-2,0,0.0,-1.0,-4.0,1.0,21.0,2.0,29.0,-6.0,0.0,0.0,-12.0
1743,4325,10/16/2010,2010,1, Texas Tech, Oklahoma State,17,34, Oklahoma State,-17,-2,3,0,1,2.0,4.0,-130.0,0.0,-2.0,-10.0,-50.0,-544.0,1.0,-2.0,8.0
1744,4326,10/16/2010,2010,1, Washington, Oregon State,35,34, Washington,1,3,0,-1,0,2.0,4.0,80.0,0.0,-10.0,-1.0,42.0,34.0,1.0,-2.0,4.0
1745,4332,10/16/2010,2010,1, Nebraska, Texas,13,20, Texas,-7,0,0,-2,1,1.0,4.0,15.0,6.0,41.0,-2.0,-84.0,-20.0,2.0,0.0,5.0
1746,4333,10/16/2010,2010,1, UAB, UTEP,21,6, UAB,15,9,0,4,0,2.0,5.0,103.0,-1.0,13.0,19.0,168.0,288.0,0.0,-3.0,-5.0
1747,4338,10/16/2010,2010,1, Georgia, Vanderbilt,43,0, Georgia,43,10,3,4,2,-1.0,13.0,233.0,0.0,22.0,18.0,174.0,870.0,1.0,-1.0,8.0
1748,4341,10/21/2010,2010,1, Oregon, UCLA,60,13, Oregon,47,5,-9,-4,2,-2.0,8.0,153.0,1.0,3.0,-7.0,139.0,-1022.0,2.0,-1.0,10.0
1749,4344,10/23/2010,2010,1, Mississippi State, UAB,29,24, Mississippi State,5,5,2,0,1,-3.0,-15.0,-129.0,5.0,13.0,20.0,153.0,372.0,0.0,0.0,-26.0
1750,4349,10/23/2010,2010,1, Utah, Colorado State,59,6, Utah,53,7,3,9,1,0.0,13.0,242.0,0.0,3.0,5.0,193.0,372.0,-1.0,-1.0,12.0
1751,4351,10/23/2010,2010,1, Virginia Tech, Duke,44,7, Virginia Tech,37,4,-3,-1,2,1.0,7.0,216.0,-1.0,-21.0,9.0,67.0,288.0,1.0,-2.0,-5.0
1752,4352,10/23/2010,2010,1, Virginia, Eastern Michigan,48,21, Virginia,27,-4,3,4,2,1.0,13.0,206.0,-7.0,-66.0,-5.0,-109.0,-260.0,2.0,-1.0,21.0
1753,4355,10/23/2010,2010,1, Kentucky, Georgia,31,44, Georgia,-13,-5,5,4,2,2.0,18.0,240.0,-1.0,-7.0,-8.0,-107.0,250.0,4.0,1.0,31.0
1754,4357,10/23/2010,2010,1, SMU, Houston,20,45, Houston,-25,-5,-2,-4,0,0.0,7.0,85.0,0.0,14.0,-16.0,-37.0,240.0,0.0,2.0,14.0
1755,4371,10/23/2010,2010,1, Navy, Notre Dame,35,17, Navy,18,11,1,4,-1,0.0,-23.0,-186.0,-1.0,-15.0,30.0,261.0,698.0,-3.0,-2.0,-36.0
1756,4375,10/23/2010,2010,1, Ohio State, Purdue,49,0, Ohio State,49,7,-4,2,0,-1.0,4.0,217.0,-3.0,-29.0,21.0,154.0,602.0,-1.0,0.0,-3.0
1757,4380,10/23/2010,2010,1, West Virginia, Syracuse,14,19, Syracuse,-5,-1,3,2,1,-1.0,15.0,115.0,4.0,6.0,-3.0,-77.0,216.0,2.0,3.0,22.0
1758,4381,10/23/2010,2010,1, Buffalo, Temple,0,42, Temple,-42,-11,3,-6,0,0.0,2.0,-33.0,-3.0,-7.0,-29.0,-203.0,-756.0,4.0,1.0,17.0
1759,4382,10/23/2010,2010,1, Kansas, Texas A&M,10,45, Texas A&M,-35,-2,3,-5,2,0.0,-8.0,-164.0,-7.0,-74.0,0.0,-26.0,0.0,3.0,2.0,-5.0
1760,4383,10/23/2010,2010,1, Colorado, Texas Tech,24,27, Texas Tech,-3,-2,6,4,0,-1.0,7.0,50.0,2.0,2.0,-5.0,-116.0,106.0,0.0,-1.0,15.0
1761,4384,10/23/2010,2010,1, UTEP, Tulane,24,34, Tulane,-10,-4,-7,-4,-1,1.0,-9.0,-99.0,0.0,8.0,-20.0,-76.0,-650.0,-1.0,1.0,-11.0
1762,4386,10/23/2010,2010,1, Stanford, Washington State,38,28, Stanford,10,12,5,2,3,-1.0,-1.0,-108.0,1.0,22.0,24.0,159.0,942.0,3.0,-1.0,0.0
1763,4390,10/23/2010,2010,1, Iowa, Wisconsin,30,31, Wisconsin,-1,-2,4,5,-2,0.0,5.0,53.0,2.0,-4.0,-8.0,-24.0,-384.0,-1.0,-1.0,11.0
