,game_id,year,week,day,away_team,home_team,stadium,temperature,humidity,wind_speed,wind_direction,conditions,surface,over_or_under,visitor_point_spread,away_score,home_score,winner,score_diff,1QP_diff,2QP_diff,3QP_diff,4QP_diff,RFD_diff,PFD_diff,IFD_diff,RY_diff,RA_diff,PY_diff,PA_diff,PC_diff,SK_diff,INT_diff,FUM_diff,PU_diff,GPY_diff,PR_diff,PRY_diff,KR_diff,KRY_diff,IR_diff,IRY_diff,PEN_diff,TOP_diff,TD_diff,TDR_diff,TDP_diff,TDT_diff,FGM_diff,FGAT_diff,FGY_diff,RZA_diff,RZC_diff,BRY_diff,BPY_diff,SRP_diff,S1RP_diff,S2RP_diff,S3RP_diff,SPP_diff,S1PP_diff,S2PP_diff,S3PP_diff,LEA_diff,LEY_diff,LTA_diff,LTY_diff,LGA_diff,LGY_diff,MDA_diff,MDY_diff,RGA_diff,RGY_diff,RTA_diff,RTY_diff,REA_diff,REY_diff,R1A_diff,R1Y_diff,R2A_diff,R2Y_diff,R3A_diff,R3Y_diff,QBA_diff,QBY_diff,SLA_diff,SLY_diff,SMA_diff,SMY_diff,SRA_diff,SRY_diff,DLA_diff,DLY_diff,DMA_diff,DMY_diff,DRA_diff,DRY_diff,WR1A_diff,WR1Y_diff,WR3A_diff,WR3Y_diff,TEA_diff,TEY_diff,RBA_diff,RBY_diff,SGA_diff,SGY_diff,P1A_diff,P1Y_diff,P2A_diff,P2Y_diff,P3A_diff,P3Y_diff,SPC_diff,MPC_diff,LPC_diff,Q1RA_diff,Q1RY_diff,Q1PA_diff,Q1PY_diff,LCRA_diff,LCRY_diff,LCPA_diff,LCPY_diff,RZRA_diff,RZRY_diff,RZPA_diff,RZPY_diff,SKY_diff,LBS_diff,DBS_diff,SFPY_diff,DRV_diff,NPY_diff,TB_diff,I20_diff,RTD_diff,LNR_diff,LNP_diff,LBR_diff,LBP_diff,DBR_diff,DBP_diff,NHA_diff,S3A_diff,S3C_diff,L3A_diff,L3C_diff,STF_diff,DP_diff,FSP_diff,OHP_diff,PBEP_diff,DLP_diff,DSP_diff,DMP_diff,PFN_diff
1777,2962,2011,3,SUN,NYJ,OAK,Oakland-Alameda County Coliseum,70.0,70.0,7.0,SW,Cloudy,Grass,41.0,-3.0,24,34,OAK,10,0.0,0.0,7.0,3.0,5.0,-7.0,0.0,135.0,6.0,-190.0,-17.0,-9.0,-3.0,-1.0,-1.0,1.0,109.0,-1.0,-65.0,-1.0,-38.0,1.0,0.0,-6.0,-6.0,1.0,3.0,-2.0,0.0,1.0,2.0,82.0,-3.0,-1.0,115.0,-100.0,5.0,5.0,0.0,0.0,-8.0,-4.0,2.0,-6.0,3.0,77.0,3.0,18.0,2.0,2.0,-2.0,-22.0,-1.0,-5.0,2.0,37.0,-1.0,-2.0,6.0,54.0,0.0,53.0,0.0,-2.0,0.0,9.0,-4.0,-86.0,-9.0,-64.0,-2.0,-13.0,-2.0,16.0,-1.0,-33.0,1.0,-19.0,-6.0,-67.0,3.0,31.0,-8.0,-51.0,-6.0,-112.0,-15.0,-211.0,-8.0,-58.0,-4.0,-51.0,-8.0,-67.0,-1.0,-1.0,-7.0,0.0,-13.0,0.0,-62.0,6.0,17.0,2.0,28.0,-4.0,3.0,-6.0,-41.0,-23.0,1.0,0.0,-41.0,2.0,44.0,0.0,-1.0,0.0,-8.0,-2.0,8.5,-3.5,0.5,-1.5,-1.0,-5.0,-2.0,-3.0,-3.0,3.0,0.0,-1.0,0.0,2.0,1.0,0.0,0.0,0.0
1778,2963,2011,3,SUN,BAL,STL,Edward Jones Dome,68.5,69.0,0.0,\N,Dome,FieldTurf,41.5,-3.5,37,7,BAL,-30,-21.0,-6.0,4.0,-7.0,-2.0,-5.0,-1.0,-58.0,2.0,-253.0,-16.0,-11.0,3.0,1.0,0.0,6.0,283.0,-6.0,-55.0,0.0,-9.0,-1.0,0.0,85.0,-2.0,-3.0,0.0,-2.0,-1.0,-3.0,-5.0,-90.0,-3.0,0.0,-64.0,-144.0,-4.0,1.0,-2.0,-3.0,-12.0,-5.0,-7.0,0.0,-1.0,-19.0,-2.0,-9.0,4.0,20.0,3.0,42.0,-2.0,-29.0,0.0,-44.0,0.0,-6.0,3.0,40.0,1.0,-43.0,-2.0,-42.0,3.0,22.0,0.0,-26.0,-4.0,-23.0,-3.0,-75.0,-2.0,-18.0,-5.0,-41.0,-2.0,-26.0,-9.0,-121.0,6.0,29.0,-4.0,-16.0,-9.0,-101.0,7.0,-27.0,-8.0,-71.0,-7.0,-134.0,2.0,-34.0,0.0,-4.0,-7.0,2.0,-20.0,-4.0,-177.0,0.0,0.0,0.0,0.0,-2.0,-6.0,-10.0,-20.0,30.0,2.0,0.0,-102.0,0.0,228.0,0.0,-1.0,0.0,-1.0,0.0,9.0,-3.0,-5.0,-6.0,0.0,-5.0,-3.0,1.0,-1.0,1.0,-7.0,-2.0,-2.0,0.0,2.0,0.0,4.0,0.0
1779,2966,2011,3,SUN,GB,CHI,Soldier Field,61.0,85.0,10.0,S,Chance Rain,Grass,45.5,-3.5,27,17,GB,-10,-7.0,0.0,-3.0,0.0,-5.0,-6.0,-1.0,-87.0,-17.0,-14.0,-1.0,-7.0,1.0,1.0,-1.0,1.0,69.0,-3.0,-9.0,3.0,64.0,-1.0,0.0,35.0,-15.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-40.0,-3.0,-2.0,-61.0,112.0,-9.0,-8.0,-1.0,0.0,-8.0,-1.0,-5.0,-2.0,-2.0,5.0,-5.0,-21.0,-2.0,-12.0,2.0,-2.0,1.0,-23.0,-9.0,-50.0,-2.0,5.0,-12.0,-75.0,-4.0,-20.0,-1.0,-3.0,3.0,0.0,-3.0,-29.0,6.0,136.0,-10.0,-123.0,2.0,40.0,3.0,0.0,1.0,-19.0,9.0,54.0,-7.0,-60.0,-6.0,-53.0,3.0,64.0,-19.0,-96.0,1.0,73.0,-2.0,-44.0,1.0,-43.0,-2.0,-6.0,1.0,-1.0,-22.0,-7.0,-67.0,0.0,0.0,0.0,0.0,-4.0,-12.0,-1.0,-20.0,19.0,0.0,1.0,-112.0,0.0,60.0,0.0,-1.0,0.0,-7.0,0.5,-5.5,-1.5,-5.5,-5.0,4.0,-1.0,-1.0,2.0,0.0,-6.0,0.0,-2.0,2.0,-3.0,4.0,-1.0,0.0,0.0
1780,2967,2011,3,SUN,ARI,SEA,CenturyLink Field,68.0,78.0,20.0,S,Rain,FieldTurf,43.0,-3.5,10,13,SEA,3,3.0,-7.0,7.0,0.0,2.0,-5.0,-1.0,32.0,2.0,-95.0,-7.0,-7.0,1.0,-1.0,0.0,3.0,152.0,-1.0,8.0,-1.0,-59.0,1.0,23.0,19.0,-4.0,0.0,1.0,-1.0,0.0,1.0,-1.0,38.0,1.0,0.0,55.0,19.0,0.0,-3.0,2.0,1.0,-6.0,-3.0,-4.0,1.0,0.0,4.0,2.0,6.0,0.0,21.0,-1.0,-35.0,0.0,-6.0,0.0,13.0,1.0,5.0,-1.0,7.0,3.0,15.0,0.0,-14.0,3.0,20.0,-11.0,-69.0,-1.0,-38.0,7.0,50.0,-2.0,-28.0,0.0,0.0,-1.0,4.0,-9.0,-43.0,9.0,50.0,-7.0,-52.0,-1.0,-36.0,-9.0,-117.0,-1.0,-74.0,-6.0,-22.0,1.0,1.0,0.0,-6.0,-1.0,-1.0,-12.0,5.0,26.0,2.0,-31.0,-15.0,-63.0,0.0,4.0,2.0,0.0,14.0,0.0,0.0,97.0,0.0,160.0,0.0,3.0,0.0,-4.5,0.5,4.0,-7.0,0.5,1.5,-2.0,1.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,-1.0
1781,2969,2011,3,MN,WAS,DAL,Cowboys Stadium,64.0,64.0,0.0,\N,Closed Roof,AstroTurf,41.0,5.5,16,18,DAL,2,-3.0,3.0,-4.0,6.0,-1.0,-4.0,2.0,61.0,3.0,17.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-80.0,0.0,-6.0,-5.0,-100.0,0.0,14.0,20.0,3.0,-1.0,0.0,-1.0,0.0,3.0,2.0,81.0,0.0,-1.0,69.0,108.0,1.0,4.0,-2.0,-1.0,-6.0,-7.0,0.0,1.0,-5.0,-26.0,-1.0,33.0,0.0,0.0,7.0,31.0,1.0,5.0,0.0,2.0,1.0,5.0,4.0,37.0,-2.0,11.0,1.0,2.0,1.0,-11.0,5.0,43.0,-4.0,-23.0,0.0,-6.0,-3.0,-23.0,1.0,14.0,1.0,0.0,-10.0,-67.0,8.0,68.0,4.0,2.0,-2.0,2.0,7.0,16.0,-6.0,-47.0,3.0,22.0,1.0,42.0,2.0,-3.0,1.0,-4.0,-13.0,0.0,5.0,7.0,43.0,-2.0,51.0,2.0,3.0,-1.0,-5.0,-12.0,-2.0,0.0,38.0,0.0,-86.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,3.5,3.0,0.5,-5.0,-1.0,-1.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,-2.0,0.0,0.0
1782,2970,2011,4,SUN,DET,DAL,Cowboys Stadium,62.0,57.0,0.0,\N,Closed Roof,AstroTurf,46.0,2.5,34,30,DET,-4,7.0,10.0,-4.0,-17.0,1.0,6.0,0.0,49.0,11.0,81.0,3.0,13.0,1.0,2.0,0.0,-3.0,-101.0,2.0,6.0,0.0,18.0,-2.0,-79.0,-42.0,13.0,-1.0,0.0,1.0,-2.0,1.0,1.0,15.0,3.0,1.0,14.0,17.0,7.0,4.0,3.0,0.0,7.0,3.0,3.0,1.0,4.0,4.0,0.0,-21.0,0.0,6.0,2.0,43.0,2.0,7.0,5.0,18.0,-2.0,-8.0,7.0,7.0,3.0,36.0,1.0,6.0,0.0,0.0,4.0,48.0,-1.0,1.0,0.0,-41.0,-2.0,-23.0,4.0,81.0,1.0,25.0,2.0,57.0,-7.0,-44.0,6.0,60.0,5.0,18.0,-13.0,-31.0,2.0,34.0,1.0,3.0,1.0,44.0,6.0,7.0,0.0,4.0,-6.0,4.0,70.0,-4.0,-17.0,-1.0,-31.0,1.0,-1.0,3.0,33.0,10.0,0.0,0.0,45.0,2.0,-95.0,0.0,-1.0,0.0,2.5,5.0,5.5,8.0,3.0,-2.0,-1.0,1.0,0.0,-2.0,1.0,3.0,-14.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0
1783,2971,2011,4,SUN,CAR,CHI,Soldier Field,60.0,50.0,8.0,N,Sunny,Grass,42.5,6.0,29,34,CHI,5,7.0,-3.0,0.0,1.0,0.0,-9.0,0.0,55.0,5.0,-281.0,-28.0,-18.0,1.0,0.0,0.0,2.0,78.0,-1.0,62.0,-2.0,-20.0,0.0,11.0,-7.0,-7.0,1.0,0.0,-1.0,1.0,-1.0,-3.0,-62.0,-1.0,-1.0,50.0,-222.0,3.0,4.0,0.0,-1.0,-16.0,-11.0,-7.0,2.0,-1.0,-1.0,3.0,23.0,1.0,-25.0,-1.0,3.0,-4.0,-33.0,3.0,18.0,4.0,67.0,6.0,69.0,0.0,-5.0,-1.0,-12.0,-7.0,-30.0,-9.0,-54.0,-3.0,-33.0,-4.0,13.0,-8.0,-100.0,0.0,-27.0,-4.0,-71.0,-15.0,-160.0,-1.0,-11.0,-11.0,-91.0,-1.0,-10.0,-46.0,-334.0,-17.0,-190.0,-8.0,-139.0,-2.0,48.0,-5.0,-6.0,-7.0,-1.0,-3.0,-9.0,-91.0,12.0,97.0,-4.0,-6.0,4.0,24.0,-7.0,-13.0,9.0,0.0,0.0,31.0,-3.0,120.0,1.0,2.0,1.0,-4.5,-0.5,6.0,-4.0,3.5,-12.5,-2.0,1.0,0.0,-2.0,1.0,0.0,7.0,0.0,-2.0,-2.0,1.0,-1.0,2.0,-1.0
1784,2973,2011,4,SUN,TEN,CLE,Cleveland Browns Stadium,48.0,0.0,24.0,NE,Cloudy,Grass,38.5,0.0,31,13,TEN,-18,-4.0,-11.0,-10.0,7.0,-3.0,12.0,3.0,-28.0,-7.0,112.0,39.0,30.0,4.0,0.0,0.0,-2.0,-82.0,0.0,1.0,1.0,-12.0,0.0,-97.0,-5.0,14.0,-3.0,0.0,-2.0,-1.0,1.0,1.0,60.0,-1.0,-1.0,-28.0,-105.0,-4.0,-2.0,0.0,-2.0,22.0,9.0,5.0,8.0,2.0,15.0,-5.0,-34.0,0.0,3.0,1.0,-8.0,3.0,14.0,-8.0,-22.0,-1.0,-5.0,-7.0,-26.0,-2.0,-13.0,1.0,2.0,2.0,2.0,5.0,-47.0,15.0,90.0,16.0,100.0,1.0,1.0,-2.0,-18.0,4.0,25.0,5.0,6.0,13.0,88.0,6.0,-9.0,15.0,66.0,30.0,66.0,19.0,-6.0,13.0,47.0,12.0,92.0,11.0,17.0,3.0,4.0,4.0,5.0,38.0,0.0,0.0,0.0,0.0,-1.0,10.0,4.0,7.0,18.0,1.0,0.0,54.0,2.0,-81.0,0.0,0.0,0.0,-0.5,0.0,-13.0,14.5,3.5,17.5,14.0,2.0,0.0,5.0,3.0,-4.0,-7.0,2.0,0.0,1.0,-1.0,-1.0,-1.0,0.0
1785,2976,2011,4,SUN,SF,PHI,Lincoln Financial Field,54.0,78.0,20.0,SSE,Cloudy,Grass,44.0,9.0,24,23,SF,-1,7.0,10.0,-11.0,-7.0,-4.0,7.0,-2.0,-57.0,-4.0,127.0,13.0,9.0,-1.0,1.0,1.0,-2.0,-111.0,-1.0,3.0,-2.0,-50.0,-1.0,-27.0,15.0,2.0,-1.0,-1.0,0.0,0.0,2.0,2.0,60.0,4.0,0.0,-49.0,18.0,-5.0,-3.0,1.0,-3.0,5.0,1.0,1.0,3.0,2.0,25.0,-2.0,-13.0,0.0,0.0,-1.0,-56.0,-3.0,-4.0,-1.0,-12.0,1.0,3.0,-4.0,-50.0,1.0,2.0,-1.0,-9.0,8.0,75.0,9.0,55.0,2.0,17.0,-4.0,-73.0,1.0,-26.0,2.0,87.0,4.0,65.0,8.0,112.0,6.0,65.0,-2.0,-8.0,2.0,-44.0,20.0,203.0,8.0,23.0,2.0,-13.0,2.0,117.0,1.0,4.0,4.0,-3.0,-23.0,-1.0,-9.0,-7.0,-68.0,7.0,107.0,1.0,-9.0,8.0,21.0,-2.0,1.5,0.0,94.0,-1.0,-88.0,-1.0,0.0,0.0,-5.0,1.0,4.0,-1.5,-3.0,7.5,1.0,0.0,-2.0,-2.0,1.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,2.0,-2.0
1786,2977,2011,4,SUN,WAS,STL,Edward Jones Dome,64.5,56.5,0.0,\N,Dome,AstroTurf,43.5,-2.5,17,10,WAS,-7,-7.0,-7.0,-3.0,10.0,-7.0,3.0,2.0,-153.0,-21.0,-16.0,14.0,5.0,7.0,-2.0,1.0,1.0,39.0,0.0,-2.0,0.0,-3.0,2.0,66.0,-31.0,-10.0,-1.0,-1.0,0.0,0.0,0.0,0.0,-6.0,2.0,0.0,-62.0,5.0,-20.0,-10.0,-7.0,-3.0,5.0,2.0,2.0,1.0,-6.0,-23.0,-10.0,-67.0,3.0,1.0,0.0,11.0,-2.0,-6.0,-2.0,-50.0,-4.0,-11.0,-8.0,-82.0,-10.0,-61.0,-3.0,-2.0,-2.0,-4.0,2.0,13.0,2.0,6.0,4.0,24.0,3.0,0.0,-1.0,-37.0,5.0,15.0,-7.0,-81.0,14.0,78.0,9.0,40.0,0.0,-16.0,26.0,27.0,6.0,-4.0,10.0,22.0,5.0,-34.0,2.0,3.0,0.0,-1.0,-1.0,0.0,-26.0,-5.0,-18.0,8.0,-4.0,-2.0,-27.0,5.0,9.0,37.0,3.5,0.0,58.0,0.0,17.0,1.0,-1.0,0.0,-7.0,1.0,-2.5,2.0,-9.5,2.0,0.0,-1.0,0.0,1.0,-4.0,-2.0,0.0,4.0,0.0,-2.0,0.0,0.0,-3.0,0.0
1787,2978,2011,4,SUN,PIT,HOU,Reliant Stadium,75.0,35.0,12.0,E,Closed Roof,Grass,45.0,3.5,10,17,HOU,7,7.0,3.0,-7.0,4.0,1.0,-2.0,-2.0,63.0,12.0,-40.0,-8.0,-2.0,-5.0,-1.0,0.0,1.0,33.0,1.0,-26.0,-1.0,-28.0,1.0,0.0,19.0,3.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,33.0,-55.0,4.0,-2.0,5.0,1.0,-2.0,-3.0,0.0,1.0,0.0,-2.0,6.0,37.0,9.0,27.0,-2.0,5.0,-5.0,-36.0,6.0,44.0,-2.0,-14.0,2.0,3.0,8.0,61.0,2.0,-3.0,-1.0,-9.0,2.0,9.0,-5.0,-20.0,-1.0,-23.0,-3.0,-33.0,-1.0,-19.0,0.0,18.0,-3.0,-60.0,-11.0,-77.0,5.0,68.0,1.0,1.0,-21.0,-131.0,-5.0,-32.0,-6.0,10.0,-2.0,-18.0,3.0,-2.0,-3.0,11.0,60.0,1.0,25.0,7.0,47.0,-8.0,20.0,-2.0,-12.0,3.0,1.0,-28.0,-3.0,0.0,22.0,0.0,7.0,0.0,2.0,0.0,2.5,0.0,4.5,1.0,5.0,-3.0,0.0,0.0,2.0,0.0,0.0,-1.0,0.0,-3.0,4.0,0.0,1.0,1.0,-1.0,1.0
1788,2979,2011,4,SUN,ATL,SEA,CenturyLink Field,58.0,35.666666666666664,0.0,CALM,Partly Sunny,FieldTurf,38.5,-4.5,30,28,ATL,-2,-7.0,-10.0,11.0,4.0,-4.0,-1.0,0.0,-69.0,-20.0,28.0,-5.0,-3.0,0.0,2.0,0.0,-1.0,-1.0,0.0,16.0,3.0,75.0,-2.0,-11.0,5.0,-20.0,1.0,-1.0,2.0,0.0,-3.0,-2.0,-139.0,2.0,1.0,-28.0,29.0,-10.0,-4.0,-4.0,-2.0,-4.0,3.0,-6.0,-1.0,-5.0,-19.0,-6.0,-2.0,-3.0,-26.0,-1.0,26.0,1.0,-7.0,-4.0,-18.0,-2.0,-23.0,-10.0,-7.0,-9.0,-50.0,-1.0,-12.0,2.0,16.0,-5.0,2.0,1.0,-41.0,-1.0,9.0,-1.0,-45.0,0.0,23.0,1.0,80.0,-17.0,-90.0,10.0,109.0,-4.0,-37.0,6.0,46.0,3.0,84.0,4.0,88.0,-5.0,-58.0,-4.0,-2.0,-2.0,-3.0,2.0,-10.0,-40.0,-1.0,-23.0,-6.0,-11.0,-5.0,2.0,-1.0,12.0,3.0,-1.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,-1.0,0.0,-6.0,-1.0,-9.5,4.0,-1.5,-9.0,1.0,-3.0,-3.0,-2.0,1.0,-10.0,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0
1789,2980,2011,4,SUN,NYG,ARI,University of Phoenix Stadium,62.5,36.333333333333336,0.0,\N,Dome,Grass,44.5,-1.0,31,27,NYG,-4,3.0,-7.0,14.0,-14.0,3.0,-5.0,0.0,100.0,10.0,-94.0,-6.0,-7.0,3.0,1.0,-1.0,-1.0,-43.0,0.0,-2.0,-2.0,-46.0,-1.0,0.0,63.0,4.0,-1.0,1.0,-2.0,0.0,1.0,1.0,24.0,2.0,0.0,38.0,-99.0,12.0,8.0,7.0,-3.0,-6.0,-8.0,1.0,1.0,3.0,56.0,4.0,21.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,22.0,3.0,4.0,10.0,78.0,3.0,33.0,-3.0,-9.0,1.0,2.0,1.0,17.0,3.0,47.0,-7.0,-30.0,-1.0,-31.0,0.0,-22.0,-6.0,-67.0,-8.0,-70.0,-3.0,-56.0,5.0,27.0,-4.0,13.0,-4.0,-151.0,-11.0,-142.0,3.0,20.0,5.0,34.0,-3.0,-1.0,-3.0,1.0,10.0,-1.0,25.0,9.0,74.0,5.0,-5.0,6.0,18.0,1.0,-4.0,10.0,0.0,0.0,62.0,0.0,-25.0,-1.0,-1.0,0.0,-1.0,-3.0,2.5,5.0,6.5,-4.0,0.0,3.0,1.0,-1.0,-1.0,-3.0,0.0,-1.0,-2.0,0.0,0.0,0.0,2.0,1.0
1790,2982,2011,4,SUN,NE,OAK,Oakland-Alameda County Coliseum,71.0,50.0,6.0,WNW,Partly Cloudy,Grass,55.0,-5.0,31,19,NE,-12,-4.0,-3.0,-4.0,-1.0,-3.0,4.0,-2.0,-24.0,-2.0,118.0,9.0,9.0,-1.0,2.0,0.0,-1.0,-43.0,0.0,3.0,2.0,15.0,-2.0,-19.0,40.0,7.0,-2.0,-1.0,-1.0,0.0,1.0,1.0,10.0,1.0,-1.0,-32.0,108.0,-2.0,-2.0,0.0,0.0,5.0,3.0,-2.0,4.0,-1.0,2.0,3.0,36.0,0.0,-17.0,4.0,25.0,-1.0,-6.0,-3.0,-34.0,-4.0,-31.0,-2.0,-30.0,1.0,19.0,-1.0,-14.0,4.0,29.0,7.0,32.0,4.0,9.0,3.0,29.0,0.0,76.0,-4.0,23.0,-2.0,-51.0,-6.0,-28.0,4.0,-10.0,1.0,65.0,8.0,91.0,1.0,-10.0,4.0,121.0,-1.0,-53.0,5.0,50.0,3.0,5.0,1.0,2.0,-20.0,5.0,50.0,0.0,0.0,0.0,0.0,-1.0,3.0,3.0,-6.0,0.0,0.0,-1.0,-171.0,-1.0,-40.0,0.0,-1.0,0.0,-4.5,-1.0,6.5,4.5,-4.0,7.5,-2.0,-1.0,1.0,-1.0,0.0,1.0,0.0,0.0,-2.0,-1.0,2.0,1.0,3.0,2.0
1791,2984,2011,4,SN,NYJ,BAL,M & T Bank Stadium,51.0,66.0,6.0,WSW,Chance Rain,MomentumTurf,42.0,3.5,17,34,BAL,17,10.0,0.0,7.0,0.0,2.0,5.0,2.0,77.0,18.0,43.0,-4.0,-1.0,0.0,0.0,-1.0,-1.0,-36.0,-1.0,4.0,1.0,-86.0,0.0,38.0,-23.0,15.0,2.0,1.0,0.0,2.0,1.0,1.0,36.0,2.0,1.0,-3.0,28.0,7.0,4.0,4.0,-1.0,2.0,-2.0,1.0,3.0,-1.0,1.0,8.0,12.0,1.0,1.0,-4.0,18.0,2.0,17.0,10.0,30.0,2.0,13.0,8.0,26.0,10.0,40.0,0.0,26.0,0.0,0.0,-4.0,-70.0,0.0,73.0,-6.0,13.0,2.0,28.0,2.0,0.0,2.0,0.0,-15.0,-74.0,0.0,11.0,5.0,47.0,6.0,60.0,3.0,104.0,-3.0,1.0,-2.0,2.0,1.0,42.0,-2.0,1.0,0.0,5.0,21.0,13.0,138.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,13.0,1.0,1.0,0.0,89.0,-1.0,-52.0,1.0,1.0,-1.0,9.5,-1.0,7.0,0.0,0.5,1.0,-5.0,0.0,0.0,1.0,1.0,2.0,14.0,-2.0,0.0,1.0,1.0,-1.0,-1.0,0.0
1792,2986,2011,5,SUN,NO,CAR,Bank of America Stadium,68.0,50.0,12.0,NE,Cloudy,Grass,51.0,-6.5,30,27,NO,-3,-4.0,-3.0,4.0,0.0,3.0,-13.0,3.0,61.0,-6.0,-124.0,-13.0,-16.0,-1.0,0.0,0.0,1.0,42.0,0.0,9.0,2.0,36.0,0.0,-24.0,-17.0,-9.0,1.0,1.0,0.0,0.0,-3.0,-3.0,-106.0,-3.0,-1.0,90.0,27.0,-2.0,0.0,-1.0,-1.0,-15.0,-3.0,-8.0,-4.0,-1.0,40.0,-3.0,12.0,-2.0,13.0,1.0,-16.0,0.0,5.0,-3.0,-32.0,2.0,10.0,-1.0,67.0,-3.0,-11.0,-2.0,-24.0,7.0,27.0,-12.0,-64.0,-4.0,-61.0,-1.0,-33.0,0.0,-31.0,1.0,0.0,3.0,54.0,2.0,32.0,-3.0,-18.0,-1.0,-87.0,-11.0,-62.0,-3.0,-27.0,-5.0,-66.0,-6.0,-38.0,-3.0,-20.0,-3.0,-11.0,-2.0,-4.0,4.0,-2.0,23.0,0.0,23.0,-1.0,-61.0,-2.0,9.0,-5.0,-29.0,-11.0,0.0,-1.0,-24.0,0.0,71.0,-1.0,2.0,0.0,-4.0,-2.0,-2.5,0.0,-0.5,-15.0,0.0,-3.0,-3.0,-3.0,-3.0,-3.0,0.0,-1.0,1.0,1.0,-1.0,0.0,-2.0,0.0
1793,2987,2011,5,SUN,PHI,BUF,Ralph Wilson Stadium,74.0,47.0,6.0,WSW,Sunny,A Turf Titan,50.0,-3.0,24,31,BUF,7,7.0,7.0,3.0,-10.0,2.0,-6.0,1.0,-29.0,14.0,-127.0,-12.0,-5.0,0.0,-3.0,-1.0,3.0,179.0,-2.0,-27.0,-2.0,-40.0,3.0,42.0,-6.0,7.0,1.0,1.0,-1.0,1.0,0.0,0.0,-10.0,1.0,1.0,-97.0,-24.0,10.0,7.0,2.0,1.0,-10.0,-10.0,-2.0,2.0,0.0,19.0,-1.0,-20.0,4.0,3.0,7.0,24.0,3.0,23.0,-1.0,-66.0,2.0,2.0,9.0,2.0,2.0,-30.0,3.0,13.0,1.0,10.0,-10.0,-87.0,-1.0,-29.0,2.0,29.0,-1.0,-35.0,0.0,0.0,-1.0,0.0,-16.0,-219.0,9.0,41.0,-5.0,-5.0,1.0,61.0,-7.0,-151.0,-13.0,-120.0,0.0,-50.0,1.0,43.0,2.0,-3.0,-4.0,1.0,24.0,-5.0,-57.0,5.0,19.0,-5.0,-27.0,1.0,-9.0,3.0,18.0,5.0,-1.0,0.0,28.0,-1.0,132.0,1.0,1.0,0.0,8.5,1.5,3.5,-1.0,1.0,-3.5,-1.0,-1.0,-1.0,0.0,-1.0,0.0,7.0,1.0,-1.0,0.0,-1.0,0.0,1.0,0.0
1794,2988,2011,5,SUN,SEA,NYG,MetLife Stadium,81.0,42.0,4.0,NW,Sunny,FieldTurf,43.5,9.5,36,25,SEA,-11,-7.0,7.0,-2.0,-9.0,-3.0,2.0,0.0,-78.0,-2.0,116.0,-2.0,-2.0,-3.0,2.0,0.0,0.0,31.0,-4.0,-57.0,0.0,11.0,-2.0,-111.0,-18.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-68.0,0.0,0.0,-76.0,56.0,-4.0,-5.0,3.0,-2.0,0.0,5.0,-3.0,-2.0,2.0,8.0,2.0,-16.0,-2.0,2.0,-2.0,-11.0,-2.0,-15.0,-1.0,-17.0,1.0,-24.0,-1.0,-67.0,0.0,2.0,-1.0,-8.0,2.0,5.0,1.0,-13.0,-2.0,34.0,-4.0,-7.0,0.0,-16.0,-3.0,-42.0,6.0,141.0,1.0,32.0,-1.0,-14.0,0.0,69.0,-2.0,10.0,-1.0,38.0,2.0,106.0,-4.0,-30.0,-3.0,32.0,0.0,-6.0,4.0,4.0,-30.0,-3.0,11.0,3.0,21.0,2.0,111.0,-3.0,9.0,2.0,17.0,-11.0,-1.0,-1.0,-338.0,0.0,-6.0,-1.0,-4.0,0.0,0.0,-1.0,5.0,-1.5,-6.0,0.5,-29.0,-2.0,-3.0,-1.0,-1.0,-1.0,-9.0,-2.0,-1.0,2.0,0.0,0.0,1.0,-1.0
